id,x,y,Fecha,year,evento,detalles,causa,perjuicio,zona,links_images
260,-71.30069,-40.14248,4/8/2022,2022,accidente vehicular,accidente vehicular,desconocidas,materiales,ruta 40,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/hthcpiprrsamfhjii2vfcd5uic/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lWrAFMWIGu62zfW21TltWS477wijdAcov2RSjtFkfRNN95r5TyGLwJpRx7Ru7koshgii1YmER4ekb0_lXFVHJz8otT6rR1m-3jYM_wzL-Sz7kLDvCiyRceGVvk-g2K49zQn-bHuTfyQqL4NzQfjnQn8fcknttxqEqgxYV-Oa_bcpmE7Mptz-uf9K_Sm7CGitM?session=0&fife
261,-71.39452,-40.17473,3/8/2022,2022,atropellamiento animales,choque vehiculo animal,animales sueltos,animal lesionado,ruta 40,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/vgnhmbt43qoian4amkacb4342c/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lXah163CFAUHQTTxbF40u8lhRfwD4MLOi6q4TX1M9tESBMcGsY7YWG8r0BFAhW5gESpeFlOIJ4ctlJSMYIctUCeUsWV535L5ozmJag_HLBjW4A26L9OAV9EC_5oWWFjzfxeVl8CW_4WWNBsMPN7tGypJmFY4azr3RbOt4ym_msEBUKIm5iEjGAi_wtSbmDxvc?session=0&fife
262,-71.34573,-40.15526,22/08/2022,2022,atropellamiento de personas,choque vehiculo peaton,desconocidas,persona lesionada,centro,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/7eivm1h2jkbi6mosa9scl5frhg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lIPXQVYB1KSh3z2KMB_6AmKYqeftz3kVwyvv8-WO33evFVP6iGU01dCjelvVkOaPsqaayI3Fq8CgYMASkbKv7reg1nV2CjY0qHwFVIANo7h6AHqW1fUZJdr0BYaVf5eOQ9tvLfsGZ9qtioCFgotlF7-Xr1YzPClJ0OBh7W6Fzhryz1jC41KzVA09jSLed82sk?session=0&fife
263,-71.35263,-40.1678,22/08/2022,2022,accidente vehicular,despiste,desconocidas,ninguno,camino arrayan,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/0f04m07ib485d83a5tatjlkdsg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mwMM8i_bz8hUC8iuqnxLS6k-G1WDy_ka32b7jRcqOjG6OmupfW8aXYmDyE2VeeiR8fNDEV0EoEjhZpB2NpQiXNZAelc_Ediw1e_dP4E5t6sg_MT-JPGqWeSnSFvwju2Hrlu5GEhwj7qwL0S6LYZufV7zWZ_PfD9M4q3QjAI2wMyI5B4BVSk0cHmxqRFHR392yV?session=0&fife
264,-71.28958,-40.18585,21/08/2022,2022,accidente personas,persona perdida,desconocidas,ninguno,mallin grande,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/li8t72vdmpqq0650fp30o7819o/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nyI6C6mxmn9KjlR76Q4gJsEH-1a_LdPi7EzJRsYr5LYFACmSrS_4QCA2_TZ5DEvWYsFqy4nT0zMySK3PwDD0Jom-MJ08OcLn6kIcVJwb3JQ4oF3yyf6SKZvC0aqADN11b8Yx3fD6AIjrlkoI-wv9G70MyAIhoOgWsXq1KxQsFWKuc8MNrsDy0OfNtfE4gSUJI?session=0&fife
265,-71.31601,-40.15501,20/08/2022,2022,eventos naturales,caida de roca,desconocidas,ninguno,camino radales,https://doc-0g-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/o8uro1gkndcfaiki67trih8ph4/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mUEx0DZpWbJEsjcCglA45eaDuzN_HL-sPnIRhwEmTHgbrysvwYcYbIc1tesgR5zZm2ABohGiTFOw6RnNsXCVrY7bxGt3Q3USvfvjH0wbrOeBwvMpN1zVl4YhD-tK_h9erwJJtNM8hXyqDac3BriKN5HAAhrWNI5Suro87jbX8rlEMpiHlQfpVS4bJZ333z0mY?session=0&fife
266,-71.35131,-40.15081,2/10/2022,2022,accidente personas,accidente persona,desconocidas,persona fallecida,centro,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/orm413og8ioev4e1qne29gk9b8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9n83mTK0mSHjFmEXE1wlRKsxs-bGvyZpBjrfQj9e7xMShE-7ta3CA44hP4z3B9AAFMLFGgDi1j7IY2heDH7OhATVEVdynsMqGkZr_YyYM61l0rJW-dV8QKP1iiMoYsUpX08psdnpZ45BLGuyKUQHmfhWtGIPuEsAEu41dm44EHvBO3_rpCA12v-mKzyyibichA?session=0&fife
267,-71.32908,-40.15243,25/09/2022,2022,colision vehicular,choque frontal,desconocidas,perfona fallecida,subida de los andes,https://doc-0g-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/q0lcrpt3clnpnfgvrlcf8d1kdc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9knC4SstFrQ-abZ0KpV_UT2__wQaQe5RmqrmzzttDW-_Ad9tlMJ-lggR5iKVzs9pUTYYbbWovJF5ux8tYEeo1u08dayiYxxo2zV6luGGA9hafvPwyfrpl0ow2F_CxyS-R9UIrfcTpbw42SJSyTG8UoDBYqTkUlbQwgvh7wHp7XxqmppuDoFMQCAvtRLWV2cx4U?session=0&fife
268,-71.25947,-40.12815,2/10/2022,2022,eventos naturales,inundacion domiciliaria,desconocida,ninguno,ruta 40,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/gbfvcq7uebl7phrf9ec2q5se6c/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mlxfuJhzht4-7JjZ8eQwQaza0Jy1F5yxaSVNZWKdHBYa6iPauhHPRMOLdfFXrS9BSmiFhOA3cAYJaOz7-Na2RPvC8CzkUtP_iYhQA0jxbFfBZL2B3tiNoHengbMuzbeNdL0x59y_81ITm1v6AKBE8sbdamZbaQ1a4WMrsdnoB-bjdaac1z8061pTmuMb_jxGY?session=0&fife
269,-71.33861,-40.14729,1/10/2022,2022,accidente vehicular,accidente vehicular,desconocidas,ninguno,altos de sol,https://doc-0g-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/kotad6jpntshcoietalsi1mqh8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mEeMlkXLOMx_tdfwdynGz7f-l1rv4WI1XxT5DarsPN4nxz4PWj18r_lwcCZIXUFyQQ7PaNxhS3Eh6Z-FdAzIgLqF6HPxOJ2VFfanCOMMPw0MX92eefBZumfWIrQsFDOlozJROXN9Q5jd0V6e_hUfV0JZSxxeUrYOe32o0pZSzOxTG8uj1W0ETOG_v34zNmylsV?session=0&fife
270,-71.3873,-40.17677,30/09/2022,2022,accidente vehicular,autovuelco,desconocidas,persona fallecida,ruta 40Ã‚Â Km 2208,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/hjkuag4g81ojmb5r1d8lelprho/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lRlgxt9suVnEaezZukxixedRZOWt7sMmpydFbukSMv4JpPMeseRty4y3T_Yd22ItPdWgx9pPG_FKNmO3N-1_mitxC2EjkRa6X7WWJZmmTKFxKSEcAfmzu4g7UOaArxuWUDrJJ6gw94MZ6XpvaC1hSoGw_aK0T_h3Q5EU7xSKxhC59mZs0Sel4XuGNcJ2Yh4g4?session=0&fife
271,-71.33007,-40.1465,15/10/2022,2022,colision vehicular,choque frontal,desconocidas,materiales,ruta 48,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/4uvg1csm2jr9to249d7khd7nqo/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kHSN_WhMN1yS7VcdBZnK-zXi6V4SD01Vg99HIKW2zADs0qLNVXx9L5Cfi2p-GoXUcQki7-hTEQ_rWDDr6QuxiHOl2iuP7I5a9SHissQb4aN0dp7ZTxOZq0TPJHt-8PyrmaWbEBhjV0pdf951DXwJRRnZdjR-VjxlvSb9r0Qux3HveEe1liBfUaZNtLnXU8m0Q?session=0&fife
272,-71.34327,-40.15443,12/10/2022,2022,caida de arbol o ramas,caida de arbol,viento intenso,ninguno,centro,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/h820cplehb0u43nd7einh1hr3c/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9m2aql8lDOm77sRLNwOp7Ku4UDpz-zQ7WGWDezgCQGnjilG93XDf0WDePoGqZ5pbCiZEucya3EwM3HKvtYymA4XRBsXKNOQuVRBtedpQ3cuHTYihH2zCoS2cC1SdjBqgx-SfrqKi57QvcmCAxo9QPEfVyhJ3ggjIWLH9HPjkgu8TjNzPVs8srYTJjQrclVcurM?session=0&fife
273,-71.31592,-40.14798,5/10/2022,2022,atropellamiento de personas,persona atropellada,desconocida,persona lesionada,ruta 40 rotonda arenal,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/6mt2gqavu7fpsc16tief4atq1s/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lXCk4EzCmZ8p-H3m0k8IZsJcuDHTBRz7s9lNdU8NMZjA_8DRQ-p4QNuKqWt6OodN9Dp2YE43OB5kPKT1DQ94Zworwn3SWTwvWDSRbSYuYpUWywFO-JERb6NYQNnlWH9b-9hK66-8LuMdlmoBj74PUKVw1aWPgSzFBZp5ANd8qBwytZ8xGt_pI-n-DBeQjoBho?session=0&fife
274,-71.35164,-40.15587,12/10/2022,2022,daños infraestructura,voladura de techo,viento intenso,ninguno,centro,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/l0tg94b84s8cf4688737l6qhd4/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9n4LvaQtNcuUyiCqpRpY2Gj59cH_5NsRzaE7eeODOSk1F0G4aoNZUdblpzQo9m1HayzufpIa1YkGpjyEiD5BbBYwzUVvNyzJxRGcIXbKHb7vxe9xMtWGmp8rmp0Xhukp6Ri1I3jlMYc59_WxEPkNR6Wu70L75Sznd8wStTAXedm6L3sUF4mY_BxYTxXhiuFmFE?session=0&fife
275,-71.34753,-40.15462,12/10/2022,2022,caida de arbol o ramas,caida de arbol,viento intenso,ninguno,centro,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/cs6dqbihcv34qvhos4so33d29c/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9muskU3u2DWSdIEIBHr-lrsXL2XOxZqBYWeqld7Aq0W6W7k2eyJ-Aw_Ynd_zRB0O9l3WeVnZjBET5i_nenjS7VWHCv68tZWTQLxaUXFsI_3WfmBeeV4Wawgzl6OQMr5qXcw325rbs-lr4tQJW8LJfubCctVM3J9spdcuY-PkRqJZzNejUYh50n43Oow0QWoBbU?session=0&fife
276,-71.35601,-40.15895,12/10/2022,2022,daños infraestructura,voladura de techo,viento inteso,materiales,centro,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/j35dpqc7o19oak4fpmb7hibsk8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kmxiFE9Ost-DwWaFQfxcA1Td0rqIxpNO_be5jb7KLQf0RmJP6f1P4k8NzaguqMdCDQ6eeKEJSoqXQcF1B9zrHoumr3l65k25mmyN8SoYFN47NBt05H2BGbZ_OBgETWyujC1aBpNwuK3Hq3gf-sfsVhD9_u_38vHxaoYOfXf0rycX55oReNUYhOmz8uQwTRHlI?session=0&fife
277,-71.35374,-40.15753,12/10/2022,2022,caida de arbol o ramas,caida de arbol,viento intenso,ninguno,centro,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/1rbalunsd25t9tvf4nidoebrp0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lVbhTDE7AmxqSd5Vk9o_BByGLeV9NZ34sadD3jScNyNab-Tw63X_KbMSL2RZFGDnQYs3tNGjn3hliYYa7L3lp-46S_bXJUSCohzBdOXColHUtuiROSYe46FlGF2eIjn4fuKSp1h36I4zldU9g42awrhTPLU-_F6A90Jx5dRUToM342X6TpnzpD-K7BV5DFqts?session=0&fife
278,-71.35305,-40.15644,12/10/2022,2022,caida de arbol o ramas,caida de arbol,viento intenso,ninguno,centro,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/rg4lq3smvepn4kuns6t5lvnffk/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kf8FPmW0IjWpR8A2j3tpIFR-ngi19178lAXzjHMXZq2H48Wlb4PKxRg7W8_cPi0yrL6JwySFAbsxvFMwWBWo5YOL5tsIbXwXBljFZGaNcgbw5gDdSNCekrVRKa2Nv1vwbC_2m-iIksxIjKIkZq9UP5UBVf7u65-X660zfHwm21R42FKw-p4hhozBaUmRoBAVw?session=0&fife
279,-71.35058,-40.15205,12/10/2022,2022,accidente objetos materiales,transformador corto circuito,viento intenso,ninguno,centro,https://doc-00-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/6skg3rr36hov29hbn8t0fvu9to/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lcc5E-GWY-9ZBNs0qTkMkn_sn4yo-lFDkEthtgCapWvbJvlnKVy2oiK6zVAAXNI-_03soDkWUUYkxZ5zEKEa0zr6mnHsmTai2iXB1VCgVEhgm5NkHkMxc9heRYIXsnEnfjua9lb4bzTVS8MpTPv5ANDO3qZCaLVz4_TOT6UlCXLdn-ZGhGESGbCqb0giM4amY?session=0&fife
280,-71.35744,-40.15872,12/10/2022,2022,caida de arbol o ramas,caida de arbol,viento intenso,ninguno,centro,https://doc-00-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/7t37f0o3g9d8f08j93cf3hs3p4/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mUJjhSTxvWvzWVM1b7d8ybFx2jnrs-vFjM77ZTxmRUGQRwomZvkeZ9ueuA10hlv1Zf_CyEE5ZwPmDcXII56pamApJxoMre8Nt_wEl5qetQJE3PoAVEmUEnDFft84LouNmWBSolL9w9_YlfJcDUVdU8pjrKwWbcpm1t3d0OX6C7_bhOjwq3pih1yfbyktUeHmk?session=0&fife
281,-71.24505,-40.12891,12/10/2022,2022,caida de arbol o ramas,caida de arbol,viento intenso,ninguno,vega maipu,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/95cv6mqp79mop5b7tanfddg2og/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9ny2x1QndDRm7W76uFk4eJPJ6S0GaAC2eNWKl5mo_4V8P7U9FXm3mpLu-655rDGM5Zmwcw9giwvendTl5G3P6fBIM28dPnxXEFvEt6lbU2AQQTvozu53BJNvEmEDYpsF2dZmGzGOK8IJ4O5R234ynabBA1Pfypno13wsNOpzMBX4hd5DXBxt61gCG4JfOx3zXk?session=0&fife
282,-71.22851,-40.12504,12/10/2022,2022,caida de arbol o ramas,caida de arbol,viento intenso,ninguno,El portal Chacra 30,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/5kk50t15brbcgtpim71i8uvbk0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mRg8W-i0Nxxv9ahSjGIBwuu7GW_1lxrdOVSP0KnYPTHZocNQMG4BdLhIHwqYsOtC6Jop8cdEhUPl3lRwtwCXcfm70wW7ryy3R89IISEMuPHDSypwzzb5ECkR2tdlDW1Ga3DZK-2OZyBEDjbgnkko5cKMzfGhcLyK6VS3FS8Y6pY5-q6xNWF_ralAjc7afFI6E?session=0&fife
283,-71.21543,-40.13234,12/10/2022,2022,caida de arbol o ramas,caida de rama,viento intenso,ninguno,chacra 32,https://doc-0o-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/lolmjutmsdt15lihs59eq200cc/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9ngeQkaDqwW28X8sHJpkvEsadjjXxI8qVJ9D6kQ6_rrK68jcAwgFb21kvn9m3-1FbgZLnBVLwYzku2DP80PDL3QiZJ4z857XDmk8tfMHPjHvZiqD5dCE_3umpPEGAgLRvuk4l1KzvA_S_tFtkEWrovVP9shsCh34MA32d3TP9-fLFwpMjA93CAiEhESbikO6VM?session=0&fife
284,-71.3823,-40.31806,21/09/2022,2022,incendios forestales,incendio pastizal,quema,5mx3m,el viejo botin ruta provincial 63,https://doc-08-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/o120ij6167sjobc1o8075u5ma8/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kkdjwMQKM73ZdZmGst8S_S7YQwelYB1spnT0lhi1NZ8JdYqjEpz4GfWZ5GxxJjRU8sIFMf5KI-mVwLrHv54MxBvQfHDaGm_43sw7Gz63yZwIBXc276F5k8rmUC5N0ykE96277ctTusElNP5ZnGv7dh7rJdNggNKXxtpDI47NJgbQFZne9zrNN2xtT-Gyjfuvw?session=0&fife
285,-71.3878,-40.17025,19/09/2022,2022,accidente personas,descompensacion,desconocidas,persona fallecida,lago lacar - naviera,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/gdcgpco5jdj6lrvo7acrfc1kb4/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9n2HUEkApGzvWHO3h8_BNYZR9rskauonmmg14F4tolr1moRDnGpXMUaTDAG_5_JHKkiixV17WJj0CWkzesXsKyPTMA6lIpghmz2qvK4BWzCgLGSH-tpJGfeMfz_UGm715av_bQkn8A1ahA_RmXo5FTl43Gb-hAhBTgytgjxmctZ0XSpNe1i4Z1-i2NCusFpdSk?session=0&fife
286,-71.33678,-40.14386,6/9/2022,2022,accidente personas,personas atrapadas,desconocidas,ninguno,Epet 21,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/gg9muh0rufhdp7ihmgaff93d6g/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kBGVe61FxLu6T-qKvnbIlY5th6Ij8F68Un3T4gXzCy-r84pKDZUQKKD5mfNkXoecpDKiAAtXbD_QxIT6MSp5mNleznXdMJV7aCQLjzh0PfRAAyYm1qEqWpHs5Kf2crofo9ajPIpW8c9_qxogMTiAZ7G9zDxCMnKQ2DzDnbp-8dzh6htPaj4V3U-Rv9KMuKIFg?session=0&fife
287,-71.35435,-40.15925,14/09/2022,2022,colision vehicular,choque vehiculos,desconocidas,materiales,centro,https://doc-00-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/bp294jtkrc8suetja27i7ks058/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9kN7Jkx1PhRWVCG36i2kmZzE5As-zRg3lT8rY4Q_5C4ACO9WntZLfCfUs4ztSiNL7u_IN5UeYTNPC0h1xklB7xwN2ZIFoq189NUvwDQ-EEId5nBQjUzp5nKS7EBZsXpeOOOlKo1KacoALJ7db5DbQr9jAqWMt4EtdfbsZ-CalyWpc4ti5F_JSPAkbA_EsQv4n8?session=0&fife
288,-71.28594,-40.14156,5/9/2022,2022,incendio viviendas,incendio vivienda,desconocidas,materiales,los riscos,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/dpr6l4rueimbemunsig3hgb7vk/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9ljlcLxQQ82VqPg70JP9_0s9HFC-mx5M9kAzjrcRiU2o-re8OxqIOCf65PW8p_LLDO9OxzwFDH4xv_HhHt45_owBDaCr02J_txUUnx9Vk2en6IedVktzAFUaeN78yrIV4qPPNiDHztn-d-66W5FDUTlA_Ro978CNIsnvv-1wetZcQhHPQ6Gsn2jPHUOuWywjrM?session=0&fife
289,-71.355,-40.15242,7/10/2022,2022,eventos naturales,inundacion,desconocida,ninguno,calle Prrez y FosberyÃ‚Â ,https://doc-14-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/e5jucp720bd4f2rvuhk0oefdr0/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nPqer0Nt6qV_tLXqrRu1AdME3Umm-7-oprKMYfla7p4diaAySxfAhOV0YNfRQ15hYuGFnTYczqSC43xeg-_xq1tuxyxH3O5m76V02-boJigcbdkPrP6y-a0D-aMbtxcn8gOpx07AOAN12IB1lr0KfmTM_ZprvrMYEZboepUx8_vzKpAvAWCGOH2MZ-SNeZS0A?session=0&fife
290,-71.30104,-40.1969,5/10/2022,2022,incendio viviendas,incendio vivienda,desconocidas,materiales,las pendientes,https://doc-10-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/24gfv7po5pnfq49tgcos5lt93o/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9nFOXnxbXB9z7E2Ca4Q1R54SflpmvJWE4ybmJuQvVpNyOD0JZkVCFZWsr0aNOKK56rjuOjPfzwLGrJmG_TyWTHvg6Sh1wcfdZDbYOgO5qy7b2-xiHK5jJhRsGkppt1ZJZUzFcjuocV-333U5gw5Yo1VHm3BHN6jZN99Y9c6M8wPAm7jjjJKPT1RmxOA_STOmho?session=0&fife
291,-71.31127,-40.14554,,without a date,caida de arbol o ramas,caida de rama,desconocida,,desconocida,https://doc-04-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/7l0tt53bs98tl6fop0k16i4i78/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9lQqLDR4U39vqi6JoHe8cGdqrd5oXD0zjFuhMpmsQh43xjcd_-3ROzSwa2ZKj0Lqtt8Gidw_65Kw3XNeBTS55hiX1Ua0LAYF6d5JVG-6M5N78c85yeLOetHw00ytv5FBGHmTFjSTBSL9iHftyCiW5aVd_YvknicR4l6pVht1Y1HZ2F2cGkPjD168QHwB9a7250s?session=0&fife
292,-71.35604,-40.15645,11/12/2022,2022,daños infraestructura,voladura de techo,viento intenso,ninguno,centro,https://doc-0k-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/7pdlqqanme5jmlrmus837nkbhk/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9n_sWGJLmhoF3s7FiFCj3EZJ-nLD9YiVBq5nYy6UkFaqg79wXZtbYxVFtr0Xu5NZAbuzhpWyirPGp8cFllheN_yFQrJkkVtBgQE3FlBtiiU3R7fKVu9855hko_casl2y2Jkx11LTwLbY4t0bLB_DNUHNsCqopwgfdaA-rOORWyxAhTiX1S8OU-dKrlPR2dmZ2uS?session=0&fife
293,-71.26883,-40.12664,11/12/2022,2022,daños infraestructura,pozo en el puente,desconocido,ninguno,puente callejon de torres,https://doc-0c-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/ekbpiflcaslb42gle0k2qdu9eg/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9m4bthwZiBKqGIkKUCtxndJNdT6pcPGFLwla1rIUaffAmEEquT1vG4zao8TqcxLF7Yq_c6XDTHn677jiENc7ZNf4xF6XEwKOh9oUdLzpQtVtwI8nIH5g9cn3kSlGo8g2m1AFltLS3FmbEzEZjyCbTke1PagxriMhPr3nU2zL-qPEBAOZQ7hNPq8Ho8HNCaGBPL6?session=0&fife
294,-71.30049,-40.19602,10/12/2022,2022,incendio viviendas,incendio vivienda,desconocidas,materiales,las pendientes,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/02989cpcmbk3ih177mkdvpj050/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9maAbb-bJXaepg_oZuEewXRZo3p4HU8sr8CRXAd2yswf9il5Oj_uk1lx19Ofj_6BbgkNeWpJLO4Au7VCV0a5iHWgmpo3BClydohOItPpTaLKdmu0_be7DjQYExgF1y_a7SILGssQRHArsfoprwiyceYY4DMkcTR0dNKkx3pkKsAtr5xSebyucWei5et7J_oLPE?session=0&fife
295,-71.39741,-40.18167,9/12/2022,2022,eventos naturales,desmoronamiento de suelos,desconocidas,ninguno,camino a quila quina,https://doc-0s-9k-mymaps.googleusercontent.com/untrusted/hostedimage/nmppdpc735sf55nj1fsuamdh7g/fn62dttd27h6hb86omn74sglso/1671381894000/F0nZFzixlBjr6seVmxGMip76Jw-FgJV4/16116690245165455023/5AKgB-9mGcaozrzGNDS53mp98ZDBEq8uybZM_UdvXreXpL255o9HxLhccImxvVikgG0rrxA8RDC78pLY7xn8uSqfkO2JxS6XaRO23qTGI_S6XXmzsIoZByRK-pnQygdefztqZ6-IVUXHyeayqK4hfGB4zTgDzWbkofxWbQfy3W7XIH7aeiO9OBzmcvuIdz_8IzNmEOHxE?session=0&fife
